# TSIS-1 Hybrid Solar Reference Spectrum (HSRS) v1 — B11 + B12 wavelength ranges.
# Source: Coddington et al. 2021, Geophys. Res. Lett. 48, e2020GL091709 (doi:10.1029/2020GL091709).
#   Downloaded from LASP LISIRD (lasp.colorado.edu/lisird/data/tsis1_hsrs) via the LaTiS CSV API
#   on 2026-07-07. Ranges: 1530-1690 nm (B11) and 2070-2330 nm (B12); native 0.001 nm resolution
#   decimated to ~0.02 nm here (the CH4 fine structure comes from HITRAN, not the solar envelope).
# irradiance is solar spectral irradiance E_lambda in W/m^2/nm at 1 AU. The LUT generator converts
#   the SHAPE to per-wavenumber E_nu via the lambda^2 Jacobian (E_nu ∝ E_lambda·lambda^2) before use.
# wavelength in nm; irradiance in W m^-2 nm^-1.
wavelength_nm,irradiance_w_m2_nm
2153.660,8.832238e-02
2153.680,8.831860e-02
2153.700,8.830596e-02
2153.720,8.824592e-02
2153.740,8.830514e-02
2153.760,8.830436e-02
2153.780,8.830059e-02
2153.800,8.829681e-02
2153.820,8.829302e-02
2153.840,8.828755e-02
2153.860,8.816518e-02
2153.880,8.812372e-02
2153.900,8.827291e-02
2153.920,8.827041e-02
2153.940,8.826413e-02
2153.960,8.816773e-02
2153.980,8.803948e-02
2154.000,8.823288e-02
2154.020,8.823354e-02
2154.040,8.822006e-02
2154.060,8.811982e-02
2154.080,8.815554e-02
2154.100,8.814281e-02
2154.120,8.808197e-02
2154.140,8.797201e-02
2154.160,8.774624e-02
2154.180,8.739534e-02
2154.200,8.715392e-02
2154.220,8.699709e-02
2154.240,8.704658e-02
2154.260,8.730649e-02
2154.280,8.761020e-02
2154.300,8.783357e-02
2154.320,8.794906e-02
2154.340,8.796609e-02
2154.360,8.794355e-02
2154.380,8.801125e-02
2154.400,8.806431e-02
2154.420,8.804281e-02
2154.440,8.807593e-02
2154.460,8.813609e-02
2154.480,8.815396e-02
2154.500,8.808944e-02
2154.520,8.757844e-02
2154.540,8.741014e-02
2154.560,8.800930e-02
2154.580,8.814562e-02
2154.600,8.814590e-02
2154.620,8.811468e-02
2154.640,8.802810e-02
2154.660,8.807009e-02
2154.680,8.812066e-02
2154.700,8.811257e-02
2154.720,8.808241e-02
2154.740,8.798877e-02
2154.760,8.768280e-02
2154.780,8.751997e-02
2154.800,8.787457e-02
2154.820,8.803603e-02
2154.840,8.800362e-02
2154.860,8.755208e-02
2154.880,8.775016e-02
2154.900,8.807207e-02
2154.920,8.808877e-02
2154.940,8.808415e-02
2154.960,8.801996e-02
2154.980,8.793353e-02
2155.000,8.805713e-02
2155.020,8.801715e-02
2155.040,8.781981e-02
2155.060,8.762072e-02
2155.080,8.775036e-02
2155.100,8.797135e-02
2155.120,8.804306e-02
2155.140,8.804810e-02
2155.160,8.804433e-02
2155.180,8.804055e-02
2155.200,8.803677e-02
2155.220,8.803211e-02
2155.240,8.802833e-02
2155.260,8.802456e-02
2155.280,8.801990e-02
2155.300,8.801570e-02
2155.320,8.800989e-02
2155.340,8.799395e-02
2155.360,8.794273e-02
2155.380,8.787960e-02
2155.400,8.789740e-02
2155.420,8.790528e-02
2155.440,8.783162e-02
2155.460,8.787087e-02
2155.480,8.794162e-02
2155.500,8.796205e-02
2155.520,8.796558e-02
2155.540,8.796549e-02
2155.560,8.796260e-02
2155.580,8.795729e-02
2155.600,8.793416e-02
2155.620,8.780292e-02
2155.640,8.782230e-02
2155.660,8.792736e-02
2155.680,8.791956e-02
2155.700,8.774990e-02
2155.720,8.753034e-02
2155.740,8.775509e-02
2155.760,8.789898e-02
2155.780,8.789979e-02
2155.800,8.786040e-02
2155.820,8.778365e-02
2155.840,8.778450e-02
2155.860,8.772894e-02
2155.880,8.747824e-02
2155.900,8.667933e-02
2155.920,8.579269e-02
2155.940,8.676411e-02
2155.960,8.749432e-02
2155.980,8.772116e-02
2156.000,8.779864e-02
2156.020,8.782905e-02
2156.040,8.784211e-02
2156.060,8.784705e-02
2156.080,8.784855e-02
2156.100,8.784742e-02
2156.120,8.784540e-02
2156.140,8.784252e-02
2156.160,8.783693e-02
2156.180,8.779744e-02
2156.200,8.759587e-02
2156.220,8.732315e-02
2156.240,8.744600e-02
2156.260,8.772153e-02
2156.280,8.780611e-02
2156.300,8.781056e-02
2156.320,8.780678e-02
2156.340,8.780192e-02
2156.360,8.779427e-02
2156.380,8.775090e-02
2156.400,8.759763e-02
2156.420,8.766366e-02
2156.440,8.776427e-02
2156.460,8.777150e-02
2156.480,8.776452e-02
2156.500,8.774445e-02
2156.520,8.766386e-02
2156.540,8.750908e-02
2156.560,8.751929e-02
2156.580,8.764251e-02
2156.600,8.766592e-02
2156.620,8.761752e-02
2156.640,8.749572e-02
2156.660,8.716285e-02
2156.680,8.650701e-02
2156.700,8.693383e-02
2156.720,8.735295e-02
2156.740,8.731527e-02
2156.760,8.742025e-02
2156.780,8.762148e-02
2156.800,8.766288e-02
2156.820,8.766791e-02
2156.840,8.766639e-02
2156.860,8.766078e-02
2156.880,8.764883e-02
2156.900,8.762733e-02
2156.920,8.758165e-02
2156.940,8.746821e-02
2156.960,8.731252e-02
2156.980,8.745271e-02
2157.000,8.756409e-02
2157.020,8.760345e-02
2157.040,8.761918e-02
2157.060,8.762497e-02
2157.080,8.762672e-02
2157.100,8.762617e-02
2157.120,8.762416e-02
2157.140,8.759967e-02
2157.160,8.742883e-02
2157.180,8.722869e-02
2157.200,8.742960e-02
2157.220,8.758583e-02
2157.240,8.760154e-02
2157.260,8.759777e-02
2157.280,8.759312e-02
2157.300,8.758882e-02
2157.320,8.758470e-02
2157.340,8.757987e-02
2157.360,8.757496e-02
2157.380,8.757074e-02
2157.400,8.756602e-02
2157.420,8.756057e-02
2157.440,8.755531e-02
2157.460,8.755039e-02
2157.480,8.754373e-02
2157.500,8.753429e-02
2157.520,8.751686e-02
2157.540,8.746347e-02
2157.560,8.724595e-02
2157.580,8.651149e-02
2157.600,8.581441e-02
2157.620,8.626081e-02
2157.640,8.689774e-02
2157.660,8.734658e-02
2157.680,8.745460e-02
2157.700,8.745224e-02
2157.720,8.742278e-02
2157.740,8.736002e-02
2157.760,8.720676e-02
2157.780,8.674636e-02
2157.800,8.523465e-02
2157.820,8.370730e-02
2157.840,8.559168e-02
2157.860,8.685258e-02
2157.880,8.721595e-02
2157.900,8.733552e-02
2157.920,8.738292e-02
2157.940,8.739919e-02
2157.960,8.734323e-02
2157.980,8.715614e-02
2158.000,8.723268e-02
2158.020,8.738618e-02
2158.040,8.740594e-02
2158.060,8.740305e-02
2158.080,8.739840e-02
2158.100,8.739376e-02
2158.120,8.738934e-02
2158.140,8.738444e-02
2158.160,8.737953e-02
2158.180,8.737463e-02
2158.200,8.736965e-02
2158.220,8.736413e-02
2158.240,8.735904e-02
2158.260,8.735415e-02
2158.280,8.734924e-02
2158.300,8.734380e-02
2158.320,8.733856e-02
2158.340,8.733363e-02
2158.360,8.732787e-02
2158.380,8.732298e-02
2158.400,8.731719e-02
2158.420,8.731230e-02
2158.440,8.730689e-02
2158.460,8.730162e-02
2158.480,8.729585e-02
2158.500,8.729094e-02
2158.520,8.728569e-02
2158.540,8.728026e-02
2158.560,8.727465e-02
2158.580,8.726959e-02
2158.600,8.726380e-02
2158.620,8.725891e-02
2158.640,8.725313e-02
2158.660,8.724736e-02
2158.680,8.723476e-02
2158.700,8.714990e-02
2158.720,8.700858e-02
2158.740,8.711400e-02
2158.760,8.720783e-02
2158.780,8.721393e-02
2158.800,8.720868e-02
2158.820,8.720291e-02
2158.840,8.719801e-02
2158.860,8.719224e-02
2158.880,8.718646e-02
2158.900,8.718069e-02
2158.920,8.717491e-02
2158.940,8.716914e-02
2158.960,8.713211e-02
2158.980,8.700472e-02
2159.000,8.709453e-02
2159.020,8.714490e-02
2159.040,8.714045e-02
2159.060,8.713451e-02
2159.080,8.712719e-02
2159.100,8.707184e-02
2159.120,8.689795e-02
2159.140,8.700531e-02
2159.160,8.709900e-02
2159.180,8.709921e-02
2159.200,8.709369e-02
2159.220,8.708748e-02
2159.240,8.708171e-02
2159.260,8.707594e-02
2159.280,8.706987e-02
2159.300,8.706353e-02
2159.320,8.705775e-02
2159.340,8.705158e-02
2159.360,8.704535e-02
2159.380,8.703958e-02
2159.400,8.703294e-02
2159.420,8.702716e-02
2159.440,8.702052e-02
2159.460,8.701476e-02
2159.480,8.700675e-02
2159.500,8.695456e-02
2159.520,8.676164e-02
2159.540,8.684873e-02
2159.560,8.687583e-02
2159.580,8.671628e-02
2159.600,8.686576e-02
2159.620,8.695639e-02
2159.640,8.695674e-02
2159.660,8.695098e-02
2159.680,8.694434e-02
2159.700,8.693770e-02
2159.720,8.693106e-02
2159.740,8.692442e-02
2159.760,8.691691e-02
2159.780,8.691027e-02
2159.800,8.690276e-02
2159.820,8.689485e-02
2159.840,8.688621e-02
2159.860,8.687494e-02
2159.880,8.685845e-02
2159.900,8.682608e-02
2159.920,8.673732e-02
2159.940,8.650363e-02
2159.960,8.626911e-02
2159.980,8.642686e-02
2160.000,8.657754e-02
2160.020,8.620670e-02
2160.040,8.618225e-02
2160.060,8.666976e-02
2160.080,8.678542e-02
2160.100,8.678746e-02
2160.120,8.677930e-02
2160.140,8.676979e-02
2160.160,8.675853e-02
2160.180,8.674673e-02
2160.200,8.673267e-02
2160.220,8.671654e-02
2160.240,8.669735e-02
2160.260,8.667264e-02
2160.280,8.663988e-02
2160.300,8.659277e-02
2160.320,8.651772e-02
2160.340,8.637666e-02
2160.360,8.638842e-02
2160.380,8.645534e-02
2160.400,8.646386e-02
2160.420,8.644569e-02
2160.440,8.642059e-02
2160.460,8.640408e-02
2160.480,8.640541e-02
2160.500,8.642709e-02
2160.520,8.646143e-02
2160.540,8.649894e-02
2160.560,8.653020e-02
2160.580,8.655155e-02
2160.600,8.656435e-02
2160.620,8.656942e-02
2160.640,8.657015e-02
2160.660,8.656601e-02
2160.680,8.655786e-02
2160.700,8.654396e-02
2160.720,8.651949e-02
2160.740,8.646897e-02
2160.760,8.636317e-02
2160.780,8.628063e-02
2160.800,8.636402e-02
2160.820,8.644882e-02
2160.840,8.648110e-02
2160.860,8.649007e-02
2160.880,8.649107e-02
2160.900,8.648744e-02
2160.920,8.648258e-02
2160.940,8.647596e-02
2160.960,8.646872e-02
2160.980,8.646099e-02
2161.000,8.645348e-02
2161.020,8.644551e-02
2161.040,8.643763e-02
2161.060,8.642916e-02
2161.080,8.642054e-02
2161.100,8.641193e-02
2161.120,8.640330e-02
2161.140,8.639472e-02
2161.160,8.638570e-02
2161.180,8.637663e-02
2161.200,8.635201e-02
2161.220,8.627839e-02
2161.240,8.634787e-02
2161.260,8.634041e-02
2161.280,8.633099e-02
2161.300,8.632151e-02
2161.320,8.631205e-02
2161.340,8.630257e-02
2161.360,8.629253e-02
2161.380,8.628276e-02
2161.400,8.627329e-02
2161.420,8.626295e-02
2161.440,8.625261e-02
2161.460,8.624227e-02
2161.480,8.623193e-02
2161.500,8.622072e-02
2161.520,8.620951e-02
2161.540,8.619830e-02
2161.560,8.618607e-02
2161.580,8.617375e-02
2161.600,8.616030e-02
2161.620,8.614560e-02
2161.640,8.613041e-02
2161.660,8.611259e-02
2161.680,8.609318e-02
2161.700,8.606977e-02
2161.720,8.604117e-02
2161.740,8.600547e-02
2161.760,8.595839e-02
2161.780,8.589213e-02
2161.800,8.579269e-02
2161.820,8.563113e-02
2161.840,8.533682e-02
2161.860,8.473168e-02
2161.880,8.344634e-02
2161.900,8.154877e-02
2161.920,8.121064e-02
2161.940,8.294713e-02
2161.960,8.435790e-02
2161.980,8.496279e-02
2162.000,8.534840e-02
2162.020,8.560672e-02
2162.040,8.572249e-02
2162.060,8.577761e-02
2162.080,8.580664e-02
2162.100,8.582226e-02
2162.120,8.582976e-02
2162.140,8.583132e-02
2162.160,8.582934e-02
2162.180,8.582403e-02
2162.200,8.581746e-02
2162.220,8.580968e-02
2162.240,8.580024e-02
2162.260,8.578993e-02
2162.280,8.577875e-02
2162.300,8.575938e-02
2162.320,8.567555e-02
2162.340,8.544360e-02
2162.360,8.528031e-02
2162.380,8.544430e-02
2162.400,8.563849e-02
2162.420,8.568601e-02
2162.440,8.567844e-02
2162.460,8.566527e-02
2162.480,8.565124e-02
2162.500,8.563698e-02
2162.520,8.562229e-02
2162.540,8.560739e-02
2162.560,8.559248e-02
2162.580,8.557758e-02
2162.600,8.556180e-02
2162.620,8.554603e-02
2162.640,8.553009e-02
2162.660,8.551321e-02
2162.680,8.549631e-02
2162.700,8.547943e-02
2162.720,8.545552e-02
2162.740,8.531766e-02
2162.760,8.507978e-02
2162.780,8.529073e-02
2162.800,8.537775e-02
2162.820,8.536013e-02
2162.840,8.533608e-02
2162.860,8.531001e-02
2162.880,8.528132e-02
2162.900,8.524867e-02
2162.920,8.521065e-02
2162.940,8.516336e-02
2162.960,8.510277e-02
2162.980,8.502294e-02
2163.000,8.492040e-02
2163.020,8.480864e-02
2163.040,8.472794e-02
2163.060,8.471095e-02
2163.080,8.473889e-02
2163.100,8.475813e-02
2163.120,8.473589e-02
2163.140,8.466594e-02
2163.160,8.456622e-02
2163.180,8.448067e-02
2163.200,8.445484e-02
2163.220,8.450187e-02
2163.240,8.459449e-02
2163.260,8.468612e-02
2163.280,8.474963e-02
2163.300,8.477356e-02
2163.320,8.475469e-02
2163.340,8.468518e-02
2163.360,8.459068e-02
2163.380,8.454725e-02
2163.400,8.458823e-02
2163.420,8.464882e-02
2163.440,8.465136e-02
2163.460,8.457905e-02
2163.480,8.453946e-02
2163.500,8.458808e-02
2163.520,8.460135e-02
2163.540,8.455710e-02
2163.560,8.448683e-02
2163.580,8.442635e-02
2163.600,8.440425e-02
2163.620,8.441093e-02
2163.640,8.439199e-02
2163.660,8.425680e-02
2163.680,8.425894e-02
2163.700,8.441648e-02
2163.720,8.446314e-02
2163.740,8.446079e-02
2163.760,8.444479e-02
2163.780,8.442338e-02
2163.800,8.439930e-02
2163.820,8.437418e-02
2163.840,8.434819e-02
2163.860,8.432134e-02
2163.880,8.429361e-02
2163.900,8.426551e-02
2163.920,8.423755e-02
2163.940,8.420872e-02
2163.960,8.417903e-02
2163.980,8.414934e-02
2164.000,8.411896e-02
2164.020,8.408822e-02
2164.040,8.405737e-02
2164.060,8.402571e-02
2164.080,8.399319e-02
2164.100,8.396067e-02
2164.120,8.392727e-02
2164.140,8.389329e-02
2164.160,8.385456e-02
2164.180,8.372332e-02
2164.200,8.362741e-02
2164.220,8.373365e-02
2164.240,8.371563e-02
2164.260,8.367915e-02
2164.280,8.364096e-02
2164.300,8.360263e-02
2164.320,8.356295e-02
2164.340,8.352293e-02
2164.360,8.348244e-02
2164.380,8.343145e-02
2164.400,8.326112e-02
2164.420,8.311982e-02
2164.440,8.326648e-02
2164.460,8.326694e-02
2164.480,8.322199e-02
2164.500,8.316247e-02
2164.520,8.303764e-02
2164.540,8.280287e-02
2164.560,8.263911e-02
2164.580,8.272281e-02
2164.600,8.285129e-02
2164.620,8.286737e-02
2164.640,8.282515e-02
2164.660,8.277094e-02
2164.680,8.271541e-02
2164.700,8.265874e-02
2164.720,8.260032e-02
2164.740,8.254126e-02
2164.760,8.248090e-02
2164.780,8.241854e-02
2164.800,8.235447e-02
2164.820,8.228954e-02
2164.840,8.222287e-02
2164.860,8.215415e-02
2164.880,8.208465e-02
2164.900,8.201265e-02
2164.920,8.193931e-02
2164.940,8.186328e-02
2164.960,8.178639e-02
2164.980,8.170693e-02
2165.000,8.162527e-02
2165.020,8.154099e-02
2165.040,8.145517e-02
2165.060,8.136716e-02
2165.080,8.127609e-02
2165.100,8.118246e-02
2165.120,8.108636e-02
2165.140,8.098807e-02
2165.160,8.088618e-02
2165.180,8.078199e-02
2165.200,8.067390e-02
2165.220,8.056273e-02
2165.240,8.044851e-02
2165.260,8.033010e-02
2165.280,8.020741e-02
2165.300,8.007947e-02
2165.320,7.994454e-02
2165.340,7.977219e-02
2165.360,7.935169e-02
2165.380,7.932211e-02
2165.400,7.900594e-02
2165.420,7.827359e-02
2165.440,7.866077e-02
2165.460,7.865842e-02
2165.480,7.852099e-02
2165.500,7.858877e-02
2165.520,7.845786e-02
2165.540,7.808633e-02
2165.560,7.805740e-02
2165.580,7.796877e-02
2165.600,7.779209e-02
2165.620,7.761095e-02
2165.640,7.742594e-02
2165.660,7.723742e-02
2165.680,7.704586e-02
2165.700,7.685083e-02
2165.720,7.665185e-02
2165.740,7.645027e-02
2165.760,7.624392e-02
2165.780,7.603279e-02
2165.800,7.581688e-02
2165.820,7.559349e-02
2165.840,7.536280e-02
2165.860,7.512295e-02
2165.880,7.487134e-02
2165.900,7.460710e-02
2165.920,7.432948e-02
2165.940,7.403779e-02
2165.960,7.373521e-02
2165.980,7.342666e-02
2166.000,7.312070e-02
2166.020,7.282804e-02
2166.040,7.256289e-02
2166.060,7.234140e-02
2166.080,7.217581e-02
2166.100,7.207772e-02
2166.120,7.205274e-02
2166.140,7.210406e-02
2166.160,7.222668e-02
2166.180,7.241295e-02
2166.200,7.265052e-02
2166.220,7.292600e-02
2166.240,7.322380e-02
2166.260,7.353147e-02
2166.280,7.383656e-02
2166.300,7.413342e-02
2166.320,7.441762e-02
2166.340,7.468834e-02
2166.360,7.494509e-02
2166.380,7.518913e-02
2166.400,7.542289e-02
2166.420,7.564705e-02
2166.440,7.586314e-02
2166.460,7.607353e-02
2166.480,7.627826e-02
2166.500,7.647815e-02
2166.520,7.667389e-02
2166.540,7.686658e-02
2166.560,7.705518e-02
2166.580,7.724021e-02
2166.600,7.742219e-02
2166.620,7.760057e-02
2166.640,7.777520e-02
2166.660,7.794701e-02
2166.680,7.811422e-02
2166.700,7.827826e-02
2166.720,7.843838e-02
2166.740,7.859442e-02
2166.760,7.874681e-02
2166.780,7.889541e-02
2166.800,7.903958e-02
2166.820,7.918069e-02
2166.840,7.931700e-02
2166.860,7.945001e-02
2166.880,7.957871e-02
2166.900,7.970412e-02
2166.920,7.982473e-02
2166.940,7.994228e-02
2166.960,8.005591e-02
2166.980,8.016648e-02
2167.000,8.027226e-02
2167.020,8.037500e-02
2167.040,8.047380e-02
2167.060,8.056781e-02
2167.080,8.065829e-02
2167.100,8.074338e-02
2167.120,8.082361e-02
2167.140,8.089632e-02
2167.160,8.096059e-02
2167.180,8.101151e-02
2167.200,8.104194e-02
2167.220,8.103295e-02
2167.240,8.094537e-02
2167.260,8.072005e-02
2167.280,8.053359e-02
2167.300,8.079615e-02
2167.320,8.118408e-02
2167.340,8.143444e-02
2167.360,8.158478e-02
2167.380,8.166941e-02
2167.400,8.169738e-02
2167.420,8.170733e-02
2167.440,8.176646e-02
2167.460,8.189410e-02
2167.480,8.203449e-02
2167.500,8.214201e-02
2167.520,8.221693e-02
2167.540,8.227704e-02
2167.560,8.233085e-02
2167.580,8.238075e-02
2167.600,8.242848e-02
2167.620,8.247315e-02
2167.640,8.251306e-02
2167.660,8.254553e-02
2167.680,8.256689e-02
2167.700,8.257177e-02
2167.720,8.256487e-02
2167.740,8.256662e-02
2167.760,8.260083e-02
2167.780,8.267136e-02
2167.800,8.275853e-02
2167.820,8.283877e-02
2167.840,8.290324e-02
2167.860,8.295487e-02
2167.880,8.299870e-02
2167.900,8.303740e-02
2167.920,8.307308e-02
2167.940,8.310657e-02
2167.960,8.313865e-02
2167.980,8.316900e-02
2168.000,8.319761e-02
2168.020,8.322338e-02
2168.040,8.324559e-02
2168.060,8.326116e-02
2168.080,8.326530e-02
2168.100,8.324850e-02
2168.120,8.320824e-02
2168.140,8.316482e-02
2168.160,8.316489e-02
2168.180,8.323105e-02
2168.200,8.333042e-02
2168.220,8.341924e-02
2168.240,8.348430e-02
2168.260,8.353055e-02
2168.280,8.356683e-02
2168.300,8.359799e-02
2168.320,8.362530e-02
2168.340,8.365106e-02
2168.360,8.367511e-02
2168.380,8.369892e-02
2168.400,8.372100e-02
2168.420,8.374307e-02
2168.440,8.376429e-02
2168.460,8.378548e-02
2168.480,8.380626e-02
2168.500,8.382337e-02
2168.520,8.379567e-02
2168.540,8.361023e-02
2168.560,8.354984e-02
2168.580,8.378735e-02
2168.600,8.391143e-02
2168.620,8.393929e-02
2168.640,8.395680e-02
2168.660,8.397451e-02
2168.680,8.399181e-02
2168.700,8.400823e-02
2168.720,8.402511e-02
2168.740,8.404108e-02
2168.760,8.405750e-02
2168.780,8.407306e-02
2168.800,8.408862e-02
2168.820,8.410417e-02
2168.840,8.411887e-02
2168.860,8.413417e-02
2168.880,8.414864e-02
2168.900,8.416293e-02
2168.920,8.417674e-02
2168.940,8.419118e-02
2168.960,8.420478e-02
2168.980,8.421819e-02
2169.000,8.423115e-02
2169.020,8.424471e-02
2169.040,8.425744e-02
2169.060,8.427000e-02
2169.080,8.428203e-02
2169.100,8.429476e-02
2169.120,8.430662e-02
2169.140,8.431849e-02
2169.160,8.432948e-02
2169.180,8.434135e-02
2169.200,8.435234e-02
2169.220,8.436334e-02
2169.240,8.437428e-02
2169.260,8.438420e-02
2169.280,8.438118e-02
2169.300,8.427855e-02
2169.320,8.399120e-02
2169.340,8.390615e-02
2169.360,8.419957e-02
2169.380,8.440441e-02
2169.400,8.444930e-02
2169.420,8.445915e-02
2169.440,8.446733e-02
2169.460,8.447464e-02
2169.480,8.448110e-02
2169.500,8.448669e-02
2169.520,8.448866e-02
2169.540,8.442063e-02
2169.560,8.442030e-02
2169.580,8.449067e-02
2169.600,8.448726e-02
2169.620,8.447316e-02
2169.640,8.444688e-02
2169.660,8.439848e-02
2169.680,8.430456e-02
2169.700,8.411662e-02
2169.720,8.374154e-02
2169.740,8.312003e-02
2169.760,8.258020e-02
2169.780,8.266117e-02
2169.800,8.310113e-02
2169.820,8.335016e-02
2169.840,8.379378e-02
2169.860,8.427753e-02
2169.880,8.446557e-02
2169.900,8.452542e-02
2169.920,8.455699e-02
2169.940,8.457782e-02
2169.960,8.459090e-02
2169.980,8.459969e-02
2170.000,8.460418e-02
2170.020,8.460545e-02
2170.040,8.460283e-02
2170.060,8.459527e-02
2170.080,8.457954e-02
2170.100,8.454469e-02
2170.120,8.445317e-02
2170.140,8.425251e-02
2170.160,8.440351e-02
2170.180,8.447288e-02
2170.200,8.446920e-02
2170.220,8.443537e-02
2170.240,8.437695e-02
2170.260,8.429686e-02
2170.280,8.420795e-02
2170.300,8.414904e-02
2170.320,8.415543e-02
2170.340,8.421888e-02
2170.360,8.429489e-02
2170.380,8.434978e-02
2170.400,8.436856e-02
2170.420,8.434406e-02
2170.440,8.428137e-02
2170.460,8.423511e-02
2170.480,8.426146e-02
2170.500,8.431484e-02
2170.520,8.432105e-02
2170.540,8.425457e-02
2170.560,8.411374e-02
2170.580,8.393512e-02
2170.600,8.383333e-02
2170.620,8.390744e-02
2170.640,8.411054e-02
2170.660,8.430017e-02
2170.680,8.431037e-02
2170.700,8.441616e-02
2170.720,8.462160e-02
2170.740,8.468267e-02
2170.760,8.471108e-02
2170.780,8.472482e-02
2170.800,8.472153e-02
2170.820,8.469100e-02
2170.840,8.460273e-02
2170.860,8.432839e-02
2170.880,8.445061e-02
2170.900,8.465842e-02
2170.920,8.471533e-02
2170.940,8.465857e-02
2170.960,8.456422e-02
2170.980,8.470277e-02
2171.000,8.482924e-02
2171.020,8.487920e-02
2171.040,8.490252e-02
2171.060,8.491728e-02
2171.080,8.492753e-02
2171.100,8.492368e-02
2171.120,8.478593e-02
2171.140,8.488421e-02
2171.160,8.495283e-02
2171.180,8.495778e-02
2171.200,8.496034e-02
2171.220,8.495991e-02
2171.240,8.494809e-02
2171.260,8.489381e-02
2171.280,8.464725e-02
2171.300,8.433198e-02
2171.320,8.469540e-02
2171.340,8.491943e-02
2171.360,8.497169e-02
2171.380,8.496556e-02
2171.400,8.485868e-02
2171.420,8.478327e-02
2171.440,8.484109e-02
2171.460,8.492209e-02
2171.480,8.492197e-02
2171.500,8.469867e-02
2171.520,8.462435e-02
2171.540,8.487852e-02
2171.560,8.500509e-02
2171.580,8.502443e-02
2171.600,8.502800e-02
2171.620,8.503073e-02
2171.640,8.503301e-02
2171.660,8.503532e-02
2171.680,8.503718e-02
2171.700,8.503970e-02
2171.720,8.504135e-02
2171.740,8.504363e-02
2171.760,8.504553e-02
2171.780,8.504735e-02
2171.800,8.504921e-02
2171.820,8.505134e-02
2171.840,8.505300e-02
2171.860,8.505465e-02
2171.880,8.505631e-02
2171.900,8.505795e-02
2171.920,8.505961e-02
2171.940,8.506126e-02
2171.960,8.506291e-02
2171.980,8.506422e-02
2172.000,8.506536e-02
2172.020,8.506701e-02
2172.040,8.506780e-02
2172.060,8.506944e-02
2172.080,8.507023e-02
2172.100,8.507106e-02
2172.120,8.507181e-02
2172.140,8.507260e-02
2172.160,8.507274e-02
2172.180,8.507161e-02
2172.200,8.506665e-02
2172.220,8.504301e-02
2172.240,8.494653e-02
2172.260,8.483229e-02
2172.280,8.493183e-02
2172.300,8.500864e-02
2172.320,8.499559e-02
2172.340,8.491577e-02
2172.360,8.468918e-02
2172.380,8.423269e-02
2172.400,8.420134e-02
2172.420,8.466287e-02
2172.440,8.491048e-02
2172.460,8.500278e-02
2172.480,8.504305e-02
2172.500,8.506293e-02
2172.520,8.507389e-02
2172.540,8.507999e-02
2172.560,8.508441e-02
2172.580,8.508647e-02
2172.600,8.508811e-02
2172.620,8.508870e-02
2172.640,8.508756e-02
2172.660,8.508556e-02
2172.680,8.508018e-02
2172.700,8.507168e-02
2172.720,8.505464e-02
2172.740,8.502539e-02
2172.760,8.497754e-02
2172.780,8.490850e-02
2172.800,8.483245e-02
2172.820,8.477819e-02
2172.840,8.477256e-02
2172.860,8.481978e-02
2172.880,8.489526e-02
2172.900,8.496704e-02
2172.920,8.501720e-02
2172.940,8.500671e-02
2172.960,8.480024e-02
2172.980,8.477312e-02
2173.000,8.502316e-02
2173.020,8.509051e-02
2173.040,8.509839e-02
2173.060,8.509966e-02
2173.080,8.509139e-02
2173.100,8.499459e-02
2173.120,8.478569e-02
2173.140,8.494723e-02
2173.160,8.508573e-02
2173.180,8.510281e-02
2173.200,8.509620e-02
2173.220,8.498745e-02
2173.240,8.494815e-02
2173.260,8.508628e-02
2173.280,8.510424e-02
2173.300,8.510416e-02
2173.320,8.510407e-02
2173.340,8.510399e-02
2173.360,8.510056e-02
2173.380,8.508428e-02
2173.400,8.502146e-02
2173.420,8.487397e-02
2173.440,8.468259e-02
2173.460,8.459803e-02
2173.480,8.470714e-02
2173.500,8.489904e-02
2173.520,8.503320e-02
2173.540,8.508630e-02
2173.560,8.509907e-02
2173.580,8.510133e-02
2173.600,8.510126e-02
2173.620,8.510120e-02
2173.640,8.510028e-02
2173.660,8.510021e-02
